spend_id,month,year,channel,drug_name,spend_usd,territory_id,launch_phase
SPEND_00579,6,2022,Digital,VEXORIN,222181.87,,LAST_LAUNCH
SPEND_00580,6,2022,Print,VEXORIN,50785.45,,LAST_LAUNCH
SPEND_00581,6,2022,Congress,VEXORIN,92878.43,,LAST_LAUNCH
SPEND_00582,6,2022,KOL_Engagement,VEXORIN,83451.74,,LAST_LAUNCH
SPEND_00583,6,2022,CME_Events,VEXORIN,7562.36,TER_NO_01,LAST_LAUNCH
SPEND_00584,6,2022,Samples,VEXORIN,13412.33,TER_NO_01,LAST_LAUNCH
SPEND_00585,6,2022,CME_Events,VEXORIN,6668.18,TER_NO_02,LAST_LAUNCH
SPEND_00586,6,2022,Samples,VEXORIN,10989.11,TER_NO_02,LAST_LAUNCH
SPEND_00587,6,2022,CME_Events,VEXORIN,10078.0,TER_NO_03,LAST_LAUNCH
SPEND_00588,6,2022,Samples,VEXORIN,10059.72,TER_NO_03,LAST_LAUNCH
SPEND_00589,6,2022,CME_Events,VEXORIN,9340.98,TER_SO_01,LAST_LAUNCH
SPEND_00590,6,2022,Samples,VEXORIN,12256.35,TER_SO_01,LAST_LAUNCH
SPEND_00591,6,2022,CME_Events,VEXORIN,6179.52,TER_SO_02,LAST_LAUNCH
SPEND_00592,6,2022,Samples,VEXORIN,12228.13,TER_SO_02,LAST_LAUNCH
SPEND_00593,6,2022,CME_Events,VEXORIN,9586.41,TER_SO_03,LAST_LAUNCH
SPEND_00594,6,2022,Samples,VEXORIN,8865.56,TER_SO_03,LAST_LAUNCH
SPEND_00595,6,2022,CME_Events,VEXORIN,8517.9,TER_MI_01,LAST_LAUNCH
SPEND_00596,6,2022,Samples,VEXORIN,10001.16,TER_MI_01,LAST_LAUNCH
SPEND_00597,6,2022,CME_Events,VEXORIN,8453.34,TER_MI_02,LAST_LAUNCH
SPEND_00598,6,2022,Samples,VEXORIN,14026.33,TER_MI_02,LAST_LAUNCH
SPEND_00599,6,2022,CME_Events,VEXORIN,10307.11,TER_MI_03,LAST_LAUNCH
SPEND_00600,6,2022,Samples,VEXORIN,13243.15,TER_MI_03,LAST_LAUNCH
SPEND_00601,6,2022,CME_Events,VEXORIN,7485.0,TER_MO_01,LAST_LAUNCH
SPEND_00602,6,2022,Samples,VEXORIN,9868.9,TER_MO_01,LAST_LAUNCH
SPEND_00603,6,2022,CME_Events,VEXORIN,6466.18,TER_MO_02,LAST_LAUNCH
SPEND_00604,6,2022,Samples,VEXORIN,13270.86,TER_MO_02,LAST_LAUNCH
SPEND_00605,6,2022,CME_Events,VEXORIN,6306.4,TER_MO_03,LAST_LAUNCH
SPEND_00606,6,2022,Samples,VEXORIN,11621.92,TER_MO_03,LAST_LAUNCH
SPEND_00607,6,2022,CME_Events,VEXORIN,8910.61,TER_PA_01,LAST_LAUNCH
SPEND_00608,6,2022,Samples,VEXORIN,10729.37,TER_PA_01,LAST_LAUNCH
SPEND_00609,6,2022,CME_Events,VEXORIN,7316.09,TER_PA_02,LAST_LAUNCH
SPEND_00610,6,2022,Samples,VEXORIN,15107.44,TER_PA_02,LAST_LAUNCH
SPEND_00611,6,2022,CME_Events,VEXORIN,7435.79,TER_PA_03,LAST_LAUNCH
SPEND_00612,6,2022,Samples,VEXORIN,13690.22,TER_PA_03,LAST_LAUNCH
SPEND_00613,1,2024,Digital,AURONIX,212867.32,,CURRENT_LAUNCH
SPEND_00614,1,2024,Print,AURONIX,44896.64,,CURRENT_LAUNCH
SPEND_00615,1,2024,Congress,AURONIX,89309.25,,CURRENT_LAUNCH
SPEND_00616,1,2024,KOL_Engagement,AURONIX,104871.52,,CURRENT_LAUNCH
SPEND_00617,1,2024,CME_Events,AURONIX,7718.34,TER_NO_01,CURRENT_LAUNCH
SPEND_00618,1,2024,Samples,AURONIX,11772.97,TER_NO_01,CURRENT_LAUNCH
SPEND_00619,1,2024,CME_Events,AURONIX,7351.64,TER_NO_02,CURRENT_LAUNCH
SPEND_00620,1,2024,Samples,AURONIX,15064.27,TER_NO_02,CURRENT_LAUNCH
SPEND_00621,1,2024,CME_Events,AURONIX,8820.31,TER_NO_03,CURRENT_LAUNCH
SPEND_00622,1,2024,Samples,AURONIX,9528.44,TER_NO_03,CURRENT_LAUNCH
SPEND_00623,1,2024,CME_Events,AURONIX,5846.46,TER_SO_01,CURRENT_LAUNCH
SPEND_00624,1,2024,Samples,AURONIX,13423.12,TER_SO_01,CURRENT_LAUNCH
SPEND_00625,1,2024,CME_Events,AURONIX,9769.36,TER_SO_02,CURRENT_LAUNCH
SPEND_00626,1,2024,Samples,AURONIX,15095.64,TER_SO_02,CURRENT_LAUNCH
SPEND_00627,1,2024,CME_Events,AURONIX,6216.01,TER_SO_03,CURRENT_LAUNCH
SPEND_00628,1,2024,Samples,AURONIX,9067.14,TER_SO_03,CURRENT_LAUNCH
SPEND_00629,1,2024,CME_Events,AURONIX,7151.28,TER_MI_01,CURRENT_LAUNCH
SPEND_00630,1,2024,Samples,AURONIX,15067.29,TER_MI_01,CURRENT_LAUNCH
SPEND_00631,1,2024,CME_Events,AURONIX,9085.5,TER_MI_02,CURRENT_LAUNCH
SPEND_00632,1,2024,Samples,AURONIX,15066.61,TER_MI_02,CURRENT_LAUNCH
SPEND_00633,1,2024,CME_Events,AURONIX,6161.64,TER_MI_03,CURRENT_LAUNCH
SPEND_00634,1,2024,Samples,AURONIX,13238.75,TER_MI_03,CURRENT_LAUNCH
SPEND_00635,1,2024,CME_Events,AURONIX,9308.49,TER_MO_01,CURRENT_LAUNCH
SPEND_00636,1,2024,Samples,AURONIX,13408.42,TER_MO_01,CURRENT_LAUNCH
SPEND_00637,1,2024,CME_Events,AURONIX,7249.4,TER_MO_02,CURRENT_LAUNCH
SPEND_00638,1,2024,Samples,AURONIX,12821.21,TER_MO_02,CURRENT_LAUNCH
SPEND_00639,1,2024,CME_Events,AURONIX,8246.9,TER_MO_03,CURRENT_LAUNCH
SPEND_00640,1,2024,Samples,AURONIX,12539.87,TER_MO_03,CURRENT_LAUNCH
SPEND_00641,1,2024,CME_Events,AURONIX,7402.92,TER_PA_01,CURRENT_LAUNCH
SPEND_00642,1,2024,Samples,AURONIX,9844.19,TER_PA_01,CURRENT_LAUNCH
SPEND_00643,1,2024,CME_Events,AURONIX,7543.62,TER_PA_02,CURRENT_LAUNCH
SPEND_00644,1,2024,Samples,AURONIX,11936.04,TER_PA_02,CURRENT_LAUNCH
SPEND_00645,1,2024,CME_Events,AURONIX,8766.79,TER_PA_03,CURRENT_LAUNCH
SPEND_00646,1,2024,Samples,AURONIX,12790.05,TER_PA_03,CURRENT_LAUNCH
SPEND_00647,2,2024,Digital,AURONIX,174683.88,,CURRENT_LAUNCH
SPEND_00648,2,2024,Print,AURONIX,50349.28,,CURRENT_LAUNCH
SPEND_00649,2,2024,Congress,AURONIX,88997.27,,CURRENT_LAUNCH
SPEND_00650,2,2024,KOL_Engagement,AURONIX,94873.74,,CURRENT_LAUNCH
SPEND_00651,2,2024,CME_Events,AURONIX,9118.22,TER_NO_01,CURRENT_LAUNCH
SPEND_00652,2,2024,Samples,AURONIX,13686.38,TER_NO_01,CURRENT_LAUNCH
SPEND_00653,2,2024,CME_Events,AURONIX,8542.42,TER_NO_02,CURRENT_LAUNCH
SPEND_00654,2,2024,Samples,AURONIX,9481.32,TER_NO_02,CURRENT_LAUNCH
SPEND_00655,2,2024,CME_Events,AURONIX,9667.92,TER_NO_03,CURRENT_LAUNCH
SPEND_00656,2,2024,Samples,AURONIX,12351.52,TER_NO_03,CURRENT_LAUNCH
SPEND_00657,2,2024,CME_Events,AURONIX,8299.56,TER_SO_01,CURRENT_LAUNCH
SPEND_00658,2,2024,Samples,AURONIX,14725.34,TER_SO_01,CURRENT_LAUNCH
SPEND_00659,2,2024,CME_Events,AURONIX,7901.35,TER_SO_02,CURRENT_LAUNCH
SPEND_00660,2,2024,Samples,AURONIX,13136.34,TER_SO_02,CURRENT_LAUNCH
SPEND_00661,2,2024,CME_Events,AURONIX,7991.03,TER_SO_03,CURRENT_LAUNCH
SPEND_00662,2,2024,Samples,AURONIX,14781.31,TER_SO_03,CURRENT_LAUNCH
SPEND_00663,2,2024,CME_Events,AURONIX,7284.07,TER_MI_01,CURRENT_LAUNCH
SPEND_00664,2,2024,Samples,AURONIX,13301.98,TER_MI_01,CURRENT_LAUNCH
SPEND_00665,2,2024,CME_Events,AURONIX,9412.04,TER_MI_02,CURRENT_LAUNCH
SPEND_00666,2,2024,Samples,AURONIX,8914.24,TER_MI_02,CURRENT_LAUNCH
SPEND_00667,2,2024,CME_Events,AURONIX,5925.49,TER_MI_03,CURRENT_LAUNCH
SPEND_00668,2,2024,Samples,AURONIX,11979.06,TER_MI_03,CURRENT_LAUNCH
SPEND_00669,2,2024,CME_Events,AURONIX,5790.09,TER_MO_01,CURRENT_LAUNCH
SPEND_00670,2,2024,Samples,AURONIX,14964.23,TER_MO_01,CURRENT_LAUNCH
SPEND_00671,2,2024,CME_Events,AURONIX,8983.92,TER_MO_02,CURRENT_LAUNCH
SPEND_00672,2,2024,Samples,AURONIX,10296.5,TER_MO_02,CURRENT_LAUNCH
SPEND_00673,2,2024,CME_Events,AURONIX,7360.71,TER_MO_03,CURRENT_LAUNCH
SPEND_00674,2,2024,Samples,AURONIX,14001.55,TER_MO_03,CURRENT_LAUNCH
SPEND_00675,2,2024,CME_Events,AURONIX,6124.02,TER_PA_01,CURRENT_LAUNCH
SPEND_00676,2,2024,Samples,AURONIX,9428.5,TER_PA_01,CURRENT_LAUNCH
SPEND_00677,2,2024,CME_Events,AURONIX,6754.67,TER_PA_02,CURRENT_LAUNCH
SPEND_00678,2,2024,Samples,AURONIX,10070.3,TER_PA_02,CURRENT_LAUNCH
SPEND_00679,2,2024,CME_Events,AURONIX,9949.86,TER_PA_03,CURRENT_LAUNCH
SPEND_00680,2,2024,Samples,AURONIX,14307.98,TER_PA_03,CURRENT_LAUNCH
SPEND_00681,3,2024,Digital,AURONIX,180367.42,,CURRENT_LAUNCH
SPEND_00682,3,2024,Print,AURONIX,43879.51,,CURRENT_LAUNCH
SPEND_00683,3,2024,Congress,AURONIX,80994.69,,CURRENT_LAUNCH
SPEND_00684,3,2024,KOL_Engagement,AURONIX,105413.48,,CURRENT_LAUNCH
SPEND_00685,3,2024,CME_Events,AURONIX,8522.52,TER_NO_01,CURRENT_LAUNCH
SPEND_00686,3,2024,Samples,AURONIX,14676.38,TER_NO_01,CURRENT_LAUNCH
SPEND_00687,3,2024,CME_Events,AURONIX,6998.53,TER_NO_02,CURRENT_LAUNCH
SPEND_00688,3,2024,Samples,AURONIX,14280.56,TER_NO_02,CURRENT_LAUNCH
SPEND_00689,3,2024,CME_Events,AURONIX,9746.16,TER_NO_03,CURRENT_LAUNCH
SPEND_00690,3,2024,Samples,AURONIX,10524.34,TER_NO_03,CURRENT_LAUNCH
SPEND_00691,3,2024,CME_Events,AURONIX,9851.88,TER_SO_01,CURRENT_LAUNCH
SPEND_00692,3,2024,Samples,AURONIX,13814.18,TER_SO_01,CURRENT_LAUNCH
SPEND_00693,3,2024,CME_Events,AURONIX,6608.06,TER_SO_02,CURRENT_LAUNCH
SPEND_00694,3,2024,Samples,AURONIX,10945.89,TER_SO_02,CURRENT_LAUNCH
SPEND_00695,3,2024,CME_Events,AURONIX,7506.12,TER_SO_03,CURRENT_LAUNCH
SPEND_00696,3,2024,Samples,AURONIX,15472.74,TER_SO_03,CURRENT_LAUNCH
SPEND_00697,3,2024,CME_Events,AURONIX,10372.15,TER_MI_01,CURRENT_LAUNCH
SPEND_00698,3,2024,Samples,AURONIX,12656.18,TER_MI_01,CURRENT_LAUNCH
SPEND_00699,3,2024,CME_Events,AURONIX,9813.92,TER_MI_02,CURRENT_LAUNCH
SPEND_00700,3,2024,Samples,AURONIX,9658.94,TER_MI_02,CURRENT_LAUNCH
SPEND_00701,3,2024,CME_Events,AURONIX,9531.2,TER_MI_03,CURRENT_LAUNCH
SPEND_00702,3,2024,Samples,AURONIX,14841.27,TER_MI_03,CURRENT_LAUNCH
SPEND_00703,3,2024,CME_Events,AURONIX,8675.12,TER_MO_01,CURRENT_LAUNCH
SPEND_00704,3,2024,Samples,AURONIX,15126.59,TER_MO_01,CURRENT_LAUNCH
SPEND_00705,3,2024,CME_Events,AURONIX,9727.9,TER_MO_02,CURRENT_LAUNCH
SPEND_00706,3,2024,Samples,AURONIX,11796.59,TER_MO_02,CURRENT_LAUNCH
SPEND_00707,3,2024,CME_Events,AURONIX,9640.26,TER_MO_03,CURRENT_LAUNCH
SPEND_00708,3,2024,Samples,AURONIX,12537.59,TER_MO_03,CURRENT_LAUNCH
SPEND_00709,3,2024,CME_Events,AURONIX,7249.52,TER_PA_01,CURRENT_LAUNCH
SPEND_00710,3,2024,Samples,AURONIX,15092.73,TER_PA_01,CURRENT_LAUNCH
SPEND_00711,3,2024,CME_Events,AURONIX,8754.71,TER_PA_02,CURRENT_LAUNCH
SPEND_00712,3,2024,Samples,AURONIX,11943.28,TER_PA_02,CURRENT_LAUNCH
SPEND_00713,3,2024,CME_Events,AURONIX,6038.08,TER_PA_03,CURRENT_LAUNCH
SPEND_00714,3,2024,Samples,AURONIX,9672.38,TER_PA_03,CURRENT_LAUNCH
SPEND_00715,4,2024,Digital,AURONIX,213340.96,,CURRENT_LAUNCH
SPEND_00716,4,2024,Print,AURONIX,43531.19,,CURRENT_LAUNCH
SPEND_00717,4,2024,Congress,AURONIX,99187.28,,CURRENT_LAUNCH
SPEND_00718,4,2024,KOL_Engagement,AURONIX,96017.74,,CURRENT_LAUNCH
SPEND_00719,4,2024,CME_Events,AURONIX,9664.48,TER_NO_01,CURRENT_LAUNCH
SPEND_00720,4,2024,Samples,AURONIX,12211.93,TER_NO_01,CURRENT_LAUNCH
SPEND_00721,4,2024,CME_Events,AURONIX,9088.17,TER_NO_02,CURRENT_LAUNCH
SPEND_00722,4,2024,Samples,AURONIX,10433.42,TER_NO_02,CURRENT_LAUNCH
SPEND_00723,4,2024,CME_Events,AURONIX,9657.38,TER_NO_03,CURRENT_LAUNCH
SPEND_00724,4,2024,Samples,AURONIX,10555.23,TER_NO_03,CURRENT_LAUNCH
SPEND_00725,4,2024,CME_Events,AURONIX,8108.09,TER_SO_01,CURRENT_LAUNCH
SPEND_00726,4,2024,Samples,AURONIX,12998.38,TER_SO_01,CURRENT_LAUNCH
SPEND_00727,4,2024,CME_Events,AURONIX,7232.0,TER_SO_02,CURRENT_LAUNCH
SPEND_00728,4,2024,Samples,AURONIX,12048.5,TER_SO_02,CURRENT_LAUNCH
SPEND_00729,4,2024,CME_Events,AURONIX,7374.76,TER_SO_03,CURRENT_LAUNCH
SPEND_00730,4,2024,Samples,AURONIX,14542.27,TER_SO_03,CURRENT_LAUNCH
SPEND_00731,4,2024,CME_Events,AURONIX,8878.04,TER_MI_01,CURRENT_LAUNCH
SPEND_00732,4,2024,Samples,AURONIX,14504.71,TER_MI_01,CURRENT_LAUNCH
SPEND_00733,4,2024,CME_Events,AURONIX,8885.35,TER_MI_02,CURRENT_LAUNCH
SPEND_00734,4,2024,Samples,AURONIX,14073.52,TER_MI_02,CURRENT_LAUNCH
SPEND_00735,4,2024,CME_Events,AURONIX,8460.02,TER_MI_03,CURRENT_LAUNCH
SPEND_00736,4,2024,Samples,AURONIX,10838.25,TER_MI_03,CURRENT_LAUNCH
SPEND_00737,4,2024,CME_Events,AURONIX,7860.58,TER_MO_01,CURRENT_LAUNCH
SPEND_00738,4,2024,Samples,AURONIX,11098.64,TER_MO_01,CURRENT_LAUNCH
SPEND_00739,4,2024,CME_Events,AURONIX,7802.25,TER_MO_02,CURRENT_LAUNCH
SPEND_00740,4,2024,Samples,AURONIX,12071.28,TER_MO_02,CURRENT_LAUNCH
SPEND_00741,4,2024,CME_Events,AURONIX,7388.72,TER_MO_03,CURRENT_LAUNCH
SPEND_00742,4,2024,Samples,AURONIX,10610.24,TER_MO_03,CURRENT_LAUNCH
SPEND_00743,4,2024,CME_Events,AURONIX,7984.66,TER_PA_01,CURRENT_LAUNCH
SPEND_00744,4,2024,Samples,AURONIX,10992.77,TER_PA_01,CURRENT_LAUNCH
SPEND_00745,4,2024,CME_Events,AURONIX,8405.2,TER_PA_02,CURRENT_LAUNCH
SPEND_00746,4,2024,Samples,AURONIX,13823.8,TER_PA_02,CURRENT_LAUNCH
SPEND_00747,4,2024,CME_Events,AURONIX,8052.88,TER_PA_03,CURRENT_LAUNCH
SPEND_00748,4,2024,Samples,AURONIX,11682.86,TER_PA_03,CURRENT_LAUNCH
SPEND_00749,5,2024,Digital,AURONIX,208056.42,,CURRENT_LAUNCH
SPEND_00750,5,2024,Print,AURONIX,49043.3,,CURRENT_LAUNCH
SPEND_00751,5,2024,Congress,AURONIX,99796.95,,CURRENT_LAUNCH
SPEND_00752,5,2024,KOL_Engagement,AURONIX,80467.96,,CURRENT_LAUNCH
SPEND_00753,5,2024,CME_Events,AURONIX,8762.8,TER_NO_01,CURRENT_LAUNCH
SPEND_00754,5,2024,Samples,AURONIX,11944.41,TER_NO_01,CURRENT_LAUNCH
SPEND_00755,5,2024,CME_Events,AURONIX,10042.12,TER_NO_02,CURRENT_LAUNCH
SPEND_00756,5,2024,Samples,AURONIX,12067.52,TER_NO_02,CURRENT_LAUNCH
SPEND_00757,5,2024,CME_Events,AURONIX,8367.98,TER_NO_03,CURRENT_LAUNCH
SPEND_00758,5,2024,Samples,AURONIX,12841.62,TER_NO_03,CURRENT_LAUNCH
SPEND_00759,5,2024,CME_Events,AURONIX,8001.95,TER_SO_01,CURRENT_LAUNCH
SPEND_00760,5,2024,Samples,AURONIX,11350.09,TER_SO_01,CURRENT_LAUNCH
SPEND_00761,5,2024,CME_Events,AURONIX,9564.6,TER_SO_02,CURRENT_LAUNCH
SPEND_00762,5,2024,Samples,AURONIX,13702.33,TER_SO_02,CURRENT_LAUNCH
SPEND_00763,5,2024,CME_Events,AURONIX,6852.91,TER_SO_03,CURRENT_LAUNCH
SPEND_00764,5,2024,Samples,AURONIX,9498.16,TER_SO_03,CURRENT_LAUNCH
SPEND_00765,5,2024,CME_Events,AURONIX,10125.34,TER_MI_01,CURRENT_LAUNCH
SPEND_00766,5,2024,Samples,AURONIX,14391.26,TER_MI_01,CURRENT_LAUNCH
SPEND_00767,5,2024,CME_Events,AURONIX,8587.36,TER_MI_02,CURRENT_LAUNCH
SPEND_00768,5,2024,Samples,AURONIX,13832.51,TER_MI_02,CURRENT_LAUNCH
SPEND_00769,5,2024,CME_Events,AURONIX,8487.54,TER_MI_03,CURRENT_LAUNCH
SPEND_00770,5,2024,Samples,AURONIX,11359.41,TER_MI_03,CURRENT_LAUNCH
SPEND_00771,5,2024,CME_Events,AURONIX,9923.87,TER_MO_01,CURRENT_LAUNCH
SPEND_00772,5,2024,Samples,AURONIX,15130.51,TER_MO_01,CURRENT_LAUNCH
SPEND_00773,5,2024,CME_Events,AURONIX,8037.05,TER_MO_02,CURRENT_LAUNCH
SPEND_00774,5,2024,Samples,AURONIX,10044.46,TER_MO_02,CURRENT_LAUNCH
SPEND_00775,5,2024,CME_Events,AURONIX,10234.56,TER_MO_03,CURRENT_LAUNCH
SPEND_00776,5,2024,Samples,AURONIX,12549.23,TER_MO_03,CURRENT_LAUNCH
SPEND_00777,5,2024,CME_Events,AURONIX,9637.3,TER_PA_01,CURRENT_LAUNCH
SPEND_00778,5,2024,Samples,AURONIX,10740.72,TER_PA_01,CURRENT_LAUNCH
SPEND_00779,5,2024,CME_Events,AURONIX,6634.06,TER_PA_02,CURRENT_LAUNCH
SPEND_00780,5,2024,Samples,AURONIX,14994.01,TER_PA_02,CURRENT_LAUNCH
SPEND_00781,5,2024,CME_Events,AURONIX,9256.52,TER_PA_03,CURRENT_LAUNCH
SPEND_00782,5,2024,Samples,AURONIX,9538.4,TER_PA_03,CURRENT_LAUNCH
